user_id,holding_period,turnover_rate,buy_sell_ratio,hhi_concentration,disposition_effect,positive_trade_ratio,etf_ratio,avg_price_preference,position_uniformity,avg_loss_magnitude,vol_preference,trend_preference
U_01_10,18.0,1.8257756563245824,1.0159100291103964,0.012061681575535227,1.5460526315789473,0.6072351421188631,0.0,25.125790102420023,0.5668866968235251,0.06711528817877095,0.8839322372357088,0.032422125399727574
U_01_11,18.0,1.6950354609929077,0.9146580914199979,0.012275223117077867,1.672,0.625748502994012,0.0,21.28176755150553,0.561234021170872,0.06524085627465266,0.8742416929356666,0.03060783534494312
U_01_12,22.0,1.9593301435406698,1.008172014462088,0.012363257084122854,1.4488636363636365,0.5916473317865429,0.0,23.083445823417634,0.5762444387518387,0.07026642734501763,0.9133468884551746,0.035570165055817504
U_01_13,18.0,1.863961813842482,0.9942168447047964,0.013682795353737027,1.3293413173652693,0.570694087403599,0.0,22.57054947597072,0.5725316330337795,0.06644722179111555,0.9497347784739115,0.031889961879192255
U_01_14,17.0,1.812351543942993,0.9689898315484641,0.01236342085634224,1.2402597402597402,0.553623188405797,0.0,23.966968786820093,0.5745247901782723,0.07514907189723805,0.9395932338393065,0.03020387702362299
U_01_15,18.0,1.8669833729216152,0.8312224089656638,0.012526220765539345,1.3496932515337423,0.5744125326370757,0.0,23.350692683910143,0.5836283161222332,0.07474229263195156,0.8493549079802617,0.040474411119648696
U_01_16,17.0,1.7919621749408983,1.1390432172364686,0.012378454231192468,1.2451612903225808,0.5545977011494253,0.0,24.06939278062871,0.5878110716543865,0.07417768816303376,0.9274731470620123,0.03553433364971485
U_01_17,21.0,1.8018867924528301,0.9026299453798626,0.011481005422072496,1.2291666666666665,0.5514018691588785,0.0,23.387428852989206,0.5671248314557763,0.07507271987005003,0.8575075970228451,0.03969396966881053
U_01_18,21.0,1.7695961995249405,0.9712337985383117,0.012176993952031432,1.446043165467626,0.5911764705882353,0.0,23.08951639335487,0.5867167146263802,0.07888521089711525,0.8416654559823383,0.05171074137611859
U_01_19,20.0,1.7112171837708832,1.0324829085523821,0.011934445718538668,1.272727272727273,0.56,0.0,23.0900110907296,0.5759763748371656,0.07922224960974365,0.9097057993161819,0.04771927958520584
U_02_00,26.0,1.2936763129689175,0.8918746873470434,0.011848547563757361,1.5458515283842795,0.6040955631399317,0.0,12.940434029719116,0.691846947986151,0.06821773657145361,0.7692202600585593,0.01603337196012223
U_02_01,18.0,1.227224008574491,1.0776380668810939,0.013732491831540065,1.2554112554112555,0.5482041587901701,0.0,13.50417540999053,0.6893935941554864,0.07194988126961532,0.7104930951489133,0.01935164696621337
U_02_02,23.0,1.221627408993576,0.9967258719218263,0.012337658563229256,1.3705357142857142,0.5716945996275605,0.0,12.451181216040588,0.6999570986475693,0.07463667119116908,0.7273340773646259,0.011363058935704176
U_02_03,23.0,1.3038379530916844,0.96033736095721,0.012926896033616719,1.191011235955056,0.5417376490630323,0.0,12.912349962690051,0.6931002191816291,0.08078146554202642,0.7610664286255404,0.00907354412261677
U_02_04,25.0,1.217577706323687,0.9043590520145509,0.013144211673652978,1.0793650793650793,0.512241054613936,0.0,13.220461551519081,0.6970148042144106,0.06945725149948273,0.7327778159673626,0.008139903081511864
U_02_05,18.0,1.2890792291220556,0.9069426833780132,0.012092254423486902,1.3739495798319328,0.5726795096322241,0.0,12.732023226925484,0.690898615924042,0.06268777210138857,0.749532754359524,0.011985264359944951
U_02_06,29.0,1.3173076923076923,1.1009563483929965,0.011869317866022744,1.2687747035573125,0.5524956970740104,0.0,13.477253779543029,0.6931284056607978,0.08232517324393265,0.7379309688986523,0.014636336013797189
U_02_07,26.0,1.292604501607717,1.0172805912515914,0.013834337268604623,1.210332103321033,0.5421487603305785,0.0,12.878125545098746,0.7019811755380511,0.08298467477103887,0.7126761061881258,0.018069066242248955
U_02_08,21.0,1.3543223052294557,0.9532798968290869,0.01359425409173634,1.5909090909090908,0.6097560975609756,0.0,13.174398967145905,0.6932913838235643,0.06855010708415132,0.7601506536353595,0.01908988127309048
U_02_09,21.0,1.3029001074113855,1.0733876950309358,0.014141134934755861,1.4190871369294609,0.5806451612903226,0.0,12.916450591545367,0.6974885203275466,0.06177295969517393,0.7454222798759397,0.012952893097257381
U_02_10,22.0,1.255614973262032,0.9895692773701974,0.013677551352745336,1.3273542600896862,0.5648854961832062,0.0,13.04150572726249,0.6948755189327221,0.09854858938654218,0.7528723775285092,0.020397952742953356
U_02_11,25.0,1.3948772678762007,0.9516859848727348,0.011571099433810166,1.4352941176470588,0.5818759936406995,0.0,13.02936983247779,0.699404817119555,0.06681710716066788,0.7737154790299353,0.01933402591571558
U_02_12,22.0,1.3361884368308352,0.971953397102119,0.012396424941116119,1.1216730038022815,0.5230496453900709,0.0,13.068833761649955,0.699658565574439,0.06501013732851836,0.7077018732865846,0.02204456083836516
U_02_13,28.0,1.3251336898395722,1.0404459186318322,0.013464461571891476,1.5611814345991561,0.6026058631921825,0.0,12.924716442822598,0.6966651221675472,0.05751796659307989,0.7542069913857831,0.005384458391402725
U_02_14,27.0,1.242489270386266,1.029675454535408,0.012227206045609083,1.3399209486166008,0.5687919463087249,0.0,12.802607578476566,0.7026346752839812,0.07907953289969788,0.7460239450014362,0.006743573040940485
U_02_15,19.0,1.2200854700854702,0.9478235995168672,0.012655584382386446,1.6871508379888267,0.6201232032854209,0.0,12.797910603456986,0.6987404903217311,0.07442723107333724,0.7195165079333826,0.00399436444432906
U_02_16,20.0,1.3873390557939915,0.9874219370379548,0.012459662315287202,1.44106463878327,0.5885093167701864,0.0,13.311177298767124,0.7077362618865074,0.05935190381314319,0.7423268454502036,0.007145405502571883
U_02_17,21.0,1.261802575107296,1.038706283082391,0.01341699067595722,1.215909090909091,0.5449915110356537,0.0,12.509215072567342,0.6936362596692773,0.08243486865913373,0.733089513026592,0.01983590458708722
U_02_18,23.0,1.315112540192926,0.9207305812748382,0.011476374774567234,1.3709677419354838,0.5695142378559463,0.0,13.110374629693082,0.6960378743724811,0.07048111510599922,0.7497668649985919,-0.001031778734767378
U_02_19,25.0,1.2759358288770053,0.9782660735508298,0.013012865124447638,0.9575971731448762,0.48741007194244607,0.0,13.164038397101875,0.6951981412499997,0.0815991983934924,0.7292416426272985,0.01579163822634274
U_03_00,75.0,1.6179596174282678,1.0214242962591553,0.014539754285000596,1.5072463768115942,0.6011560693641619,0.0,32.151389809071816,0.4223345301582661,0.10819860147488052,0.7742606131503984,0.03145232059177358
U_03_01,71.0,1.556498673740053,1.0299320338850597,0.01566338969083675,1.3728620296465224,0.5785679961556944,0.0,33.68068102676449,0.41381496749293406,0.11832189180887323,0.7278000810615953,0.041625743127011706
U_03_02,81.0,1.5883289124668436,1.0290472298792641,0.01576346399871293,1.4133949191685913,0.5856459330143541,0.0,32.1914200852141,0.4251500297700047,0.11782903489646802,0.8035463847616944,0.04237915306886799
U_03_03,67.0,1.5124668435013262,0.9536365487631087,0.01688141890445611,1.4493827160493826,0.5917338709677419,0.0,32.427760867967066,0.4243439950115889,0.10361956547394037,0.7708275234270635,0.03336653071389506
U_03_04,78.0,1.5170031880977684,1.019504068520448,0.015253723835795863,1.5295597484276728,0.6046742913973148,0.0,32.58144542274453,0.41861709168029065,0.10604934161521938,0.7364280894772783,0.022786506931230216
U_03_05,70.0,1.5824933687002654,1.0107515269119969,0.01655606138238818,1.6134663341645885,0.6173664122137404,0.0,32.29732591459276,0.42267815121626473,0.11282090752572561,0.7866745512883458,0.040828256746069665
U_03_06,65.0,1.5095642933049946,0.9706731942803364,0.017052615369954845,1.5019710906701706,0.6003151260504201,0.0,33.15786950330895,0.41826692336283483,0.10353560501076095,0.7522100203737672,0.052663527848656265
U_03_07,77.0,1.5026539278131634,1.0877805077152054,0.015458639990862992,1.3501849568434032,0.574501573976915,0.0,32.670463806824436,0.41944199351908207,0.11876301673084146,0.8009356059586807,0.04856843230807666
U_03_08,77.0,1.5435244161358812,0.9370967961880762,0.016303187078806534,1.5196451204055768,0.6031187122736419,0.0,32.933749543799266,0.4175680651093308,0.11709620664724758,0.7675630703980296,0.02016235572040947
U_03_09,95.0,1.5374800637958532,1.0283950984145018,0.014571831218712,1.4512635379061372,0.5920471281296024,0.0,33.039208482695706,0.4219039926114834,0.11429666702353068,0.7702604167177459,0.026742033811566087
U_03_10,74.0,1.4907063197026023,1.0251070434087004,0.01597049598234482,1.6146540027137044,0.6175402179553711,0.0,33.49251021875023,0.42084160890596245,0.12837941894507982,0.7734223225625452,0.032166849014718286
U_03_11,62.0,1.640807651434644,0.9422479969176981,0.013979568270067695,1.3351468988030468,0.5717614165890028,0.0,32.46752976875331,0.4159188466172427,0.10980026029444367,0.7812930092327718,0.0395091117470309
U_03_12,86.0,1.5493107104984094,0.9291493120722122,0.01375017130102682,1.5136741973840664,0.6021759697256386,0.0,32.36613852192011,0.41847393098358643,0.10949235658397802,0.8025824459377752,0.054366089205903086
U_03_13,88.0,1.5908607863974495,1.0208197611273748,0.01566653144162402,1.6611253196930946,0.624219125420471,0.0,33.30719867331735,0.4164357368246852,0.10588054485073976,0.763161536597141,0.03799501919792463
U_03_14,76.0,1.5436170212765958,0.9946311871042891,0.01430340942578934,1.3464658169177288,0.5738271604938272,0.0,33.847085022401856,0.41589745104991166,0.11584310051861758,0.8057309489183674,0.030256826724385937
U_03_15,104.0,1.5106044538706256,1.0363928757979022,0.014907556369560164,1.6122448979591837,0.6171875,0.0,32.24984119066343,0.418366528568773,0.11622105958670984,0.7963450362208855,0.03089061385593157
U_03_16,78.0,1.526539278131635,0.8301525743802292,0.016316091929524622,1.450363196125908,0.591897233201581,0.0,32.83876485137294,0.42445854454456633,0.11504421464428438,0.7216727038510058,0.027242617828486075
U_03_17,74.5,1.4436769394261424,1.0416813197069945,0.015618917679964293,1.3345959595959596,0.5716603569497025,0.0,32.33233959728399,0.4210368664494323,0.12207997824209617,0.7738442514514454,0.030559362004638085
U_03_18,73.0,1.6484333510355815,0.9797856807857609,0.01575606163554451,1.4606613454960091,0.5936051899907322,0.0,32.6803677790941,0.41994635716544626,0.11093462297538945,0.7801568419929539,0.04424707840028638
U_03_19,66.0,1.5773524720893142,0.9616476684072076,0.0170147205852171,1.4221165279429253,0.5871379479626903,0.0,32.272961507279156,0.41872038808387513,0.10395946276039644,0.7640335916239469,0.032314396475830516
U_04_00,54.0,0.7404761904761905,0.9344459083368579,0.09252100158341753,1.7272727272727273,0.6333333333333333,0.0,18.122531217363527,0.5114021390796629,0.0575752795905928,1.0135933365447705,0.08335909351410424
U_04_01,58.0,0.6897374701670644,1.211494696432563,0.09305166479905463,1.9531250000000002,0.6613756613756614,0.0,17.261165137675732,0.5151082797302367,0.056434646017085574,0.9271393675711129,0.08935746610234485
U_04_02,81.5,0.7296650717703349,1.3533146118105683,0.08568113849381834,2.23728813559322,0.6910994764397905,0.0,16.777653035981558,0.4944941185297428,0.06191683296170614,0.9547046815987582,0.08808737303016888
U_04_03,40.0,0.7350835322195705,0.8082326861997927,0.08656816717109327,1.5466666666666664,0.6073298429319371,0.0,16.942422541936168,0.5103835843108382,0.04918398217297605,0.9426388021828119,0.0840142335192878
U_04_04,33.0,0.709832134292566,0.935895962700893,0.08753825936227108,1.6,0.6153846153846154,0.0,15.473143400593502,0.5217315837168105,0.0432670817919638,0.9027128999626453,0.09436332571092311
U_04_05,79.0,0.7044917257683215,1.5244637341510967,0.09394284512531828,2.8444444444444446,0.7398843930635838,0.0,18.515166538705646,0.5241367664071312,0.05268474587767923,0.9381501773333772,0.08682420003313986
U_04_06,56.5,0.7451923076923077,0.9718513749731653,0.10029647740789488,2.3000000000000003,0.696969696969697,0.0,17.617103273061545,0.5108584210316146,0.035440913389799135,0.9277455543698837,0.09860031997312262
U_04_07,34.0,0.7738095238095238,0.9025410588634347,0.09803913158789365,2.583333333333333,0.7209302325581395,0.0,16.09400910082231,0.4873320682712847,0.05217590696804126,0.8612167367347492,0.085398770366747
U_04_08,39.0,0.7047619047619048,1.0480691032363472,0.09832838895308006,1.6164383561643834,0.6178010471204188,0.0,18.08268379616237,0.524260854639834,0.05220308864306349,0.9457910667868433,0.09451892458255562
U_04_09,59.0,0.6976190476190476,1.0335339137099842,0.08822077541973014,2.8541666666666665,0.7405405405405405,0.0,16.91142003127811,0.5092851143933714,0.040927214160785146,0.9301699431110906,0.08307416864685402
U_04_10,34.0,0.6730310262529833,0.7571449749991896,0.08247304861001403,1.5806451612903227,0.6125,0.0,18.199550079026455,0.5193461676664245,0.051651288657909286,0.8233537090040499,0.07848282231504612
U_04_11,56.0,0.7600950118764845,0.9777132304762053,0.0939874270260369,1.4285714285714286,0.5882352941176471,0.0,16.65593360360377,0.5233942001413627,0.035935856626362436,0.8668902571960003,0.07180358500904187
U_04_12,45.0,0.6858513189448441,0.9499504147584827,0.09444055393493925,1.8833333333333333,0.653179190751445,0.0,17.366449605067178,0.5191695505473657,0.06040814553054703,0.9504447050070468,0.09331585681707215
U_04_13,41.5,0.7261904761904762,0.9436114365188761,0.0968558643910643,1.4594594594594594,0.5934065934065934,0.0,17.77030825845519,0.5138993616144908,0.05510336797601371,0.9230389543192238,0.09736627994913113
U_04_14,65.5,0.7200956937799043,0.8666945213006793,0.0896827329189038,1.684931506849315,0.6275510204081632,0.0,18.002364933818967,0.520869254557234,0.05377677747452652,0.9765538199505457,0.09760752704324958
U_04_15,56.0,0.7064439140811456,0.9345554377893868,0.09077655916848051,1.255813953488372,0.5567010309278351,0.0,18.426316292497816,0.5262934603799527,0.056851467874161996,0.9028594395503826,0.08119493368730848
U_04_16,53.5,0.7322274881516587,1.1751138960574183,0.08843024843078182,1.8285714285714287,0.6464646464646465,0.0,16.678321622498952,0.49957534356135247,0.05315321365075504,0.8983262782075825,0.09310237140858281
U_04_17,38.0,0.720763723150358,0.8972079769366473,0.08844759212911224,2.046875,0.6717948717948717,0.0,18.056837742768693,0.5321528121615833,0.047637957216542376,0.9687818321909154,0.07970453949170664
U_04_18,51.5,0.7244655581947743,1.0277191907296133,0.09396294561789295,2.050847457627119,0.6722222222222223,0.0,19.17689037841786,0.504790505041172,0.05746124331478936,0.891108067714238,0.0796504771722893
U_04_19,44.5,0.7251184834123223,0.746044280827484,0.09709620509032378,1.4492753623188408,0.591715976331361,0.0,18.00988898640913,0.5065994911212183,0.0605948070883731,0.918501059481973,0.0997241248333525
U_05_00,80.0,0.8708240534521158,1.0317761433620667,0.10650461753360568,3.326923076923077,0.7688888888888888,0.0,28.11723655077756,0.4437531299592247,0.08152104457579165,0.4781557088972569,0.24108760555442
U_05_01,62.0,0.8593406593406593,0.966992750307093,0.10724739764524463,3.7254901960784315,0.7883817427385892,0.0,27.760112081823312,0.44634564633811136,0.08792742326448007,0.48842692991269554,0.37237337366474943
U_05_02,69.0,0.8859649122807017,0.8554113273960269,0.10522774548856331,5.0625,0.8350515463917526,0.0,28.080308006768686,0.4480675014509873,0.08417614050234538,0.5683346784327219,0.3945494496242588
U_05_03,79.5,0.9241071428571429,1.0430277235922258,0.10492137810137735,3.0410958904109586,0.752542372881356,0.0,27.662187183329216,0.4392536586699542,0.11556797412218277,0.5328151911612781,0.2649021650638512
U_05_04,71.0,0.9092920353982301,1.0171991081788745,0.10862519299140837,4.125,0.8048780487804879,0.0,29.031851495345144,0.46105105510323385,0.07586753577116691,0.47719703303626043,0.34681743832144096
U_05_05,64.0,0.8662280701754386,1.1045842911639008,0.10462206576025507,5.2439024390243905,0.83984375,0.0,28.414783238568,0.4739539910640306,0.061207062523455,0.7251240387306949,0.37807284633259547
U_05_06,86.0,0.9004424778761062,0.9844138612493313,0.1096044499448628,3.0,0.75,0.0,28.32949261306596,0.47270481761798133,0.10304995194230983,0.5423968908150428,0.33554936946398295
U_05_07,84.5,0.8807947019867549,1.0282869795686724,0.1072636427834946,4.333333333333333,0.8125,0.0,27.27831252754306,0.457273301922826,0.0788835560307226,0.507776508501629,0.3256365985859522
U_05_08,86.0,0.8727678571428571,0.7960570751847746,0.1114249535540065,3.2881355932203387,0.766798418972332,0.0,29.50600321016257,0.4483285650093372,0.07994410624795366,0.6279564902224404,0.35245894894903435
U_05_09,93.0,0.8565121412803532,0.8173139981667175,0.125764760599078,5.166666666666666,0.8378378378378378,0.0,28.960554479604408,0.4289195456732423,0.1044479944857439,0.46468718935576775,0.3562999523214193
U_05_10,64.0,0.8669623059866962,0.9091870158055728,0.11352360343038548,3.7547169811320753,0.7896825396825397,0.0,29.006307841689928,0.43190391125479416,0.09996284715013799,0.5525241352611658,0.3218410406295197
U_05_11,67.0,0.8292682926829268,0.794964932921165,0.11097536510810613,3.851063829787234,0.793859649122807,0.0,28.67255054284143,0.46372547595988906,0.10019742094908068,0.5785316741489996,0.36666791896409856
U_05_12,83.0,0.8650442477876106,0.9584934548716945,0.10469706152444609,4.392156862745098,0.8145454545454546,0.0,27.34801404123407,0.4678644972599732,0.09551498314772296,0.5575259047225285,0.3136112553591713
U_05_13,74.0,0.8957871396895787,0.9137300816704611,0.11488663948399672,3.2698412698412698,0.7657992565055762,0.0,27.06962449802177,0.4564545153570787,0.09152147432646748,0.42709611733352304,0.2518146189466638
U_05_14,77.0,0.9020044543429844,0.8278057219841086,0.1049238021357572,3.7222222222222223,0.788235294117647,0.0,28.557170870287834,0.4625316623082811,0.08472516497522911,0.5979082680596517,0.24074432680422717
U_05_15,68.0,0.9046563192904656,0.9656711526153167,0.11882752213190395,2.4935064935064934,0.7137546468401487,0.0,29.631915052302407,0.4741939999055368,0.08755058869937396,0.5117791361819114,0.351336266234333
U_05_16,64.0,0.8549450549450549,0.9763795139918978,0.11783246882813272,4.217391304347826,0.8083333333333333,0.0,28.03494950066247,0.4283876761750117,0.12779534765629333,0.6194954736896836,0.3182997576067571
U_05_17,85.0,0.8650442477876106,0.8563116985707331,0.10519182836464475,4.319148936170213,0.812,0.0,28.95101164422245,0.4628078058673196,0.1319296830658638,0.473617548337137,0.3131223076536282
U_05_18,65.5,0.8733333333333333,1.065408002510292,0.10651677651444622,2.8474576271186436,0.7400881057268722,0.0,26.805947640468485,0.44511419924068996,0.08618955397606497,0.4244448699738033,0.2649419346205969
U_05_19,81.0,0.9024390243902439,1.0183366959934272,0.10700797558748629,3.9782608695652173,0.7991266375545851,0.0,28.294925934493563,0.48236442121661116,0.1074892935299537,0.5007343381119224,0.304409777217362
U_06_00,48.0,0.6645109135004043,0.8339741931421332,0.015641699000250763,1.0167597765363128,0.5013774104683195,0.3491484184914842,10.350579409746713,0.7112815273068892,0.07567664603664624,1.0417502741063147,0.048272978645814486
U_06_01,74.0,0.648582995951417,1.0010361900833282,0.01932368533072998,1.816793893129771,0.6380697050938338,0.3682896379525593,10.230110393723868,0.7033053920107705,0.0760714106299858,1.0302156600241137,0.03880594044344486
U_06_02,65.0,0.6499189627228525,1.0764883536078935,0.01636903215400255,1.3875000000000002,0.5796344647519582,0.3541147132169576,9.866612266818525,0.7082170378227401,0.07163847104559296,1.0556974661912875,0.03798593807434843
U_06_03,102.0,0.6634225466342255,1.0161729185738677,0.01705392845850691,1.4127906976744187,0.5827338129496403,0.37897310513447435,10.535267833570797,0.6979398196399051,0.07788364627493448,1.0556719559591943,0.030499089720472057
U_06_04,86.0,0.699021207177814,0.970899207432786,0.015527453588352592,1.5950920245398772,0.6132075471698113,0.35939323220536756,10.293619768695613,0.7044408861318181,0.07916061192242116,1.0604660165515114,0.02729899723825112
U_06_05,133.5,0.680161943319838,1.1106196745108379,0.01609790699266605,1.8413793103448277,0.6480582524271845,0.3607142857142857,10.944346767899845,0.6891778118245665,0.08229562443544565,1.0930598443225708,0.03504750967855585
U_06_06,80.0,0.6713000817661489,1.0486173427376566,0.0168711981782898,1.5436241610738255,0.6020942408376964,0.3946406820950061,10.073151887487688,0.7042286025405669,0.0775329821054216,1.1708777211452064,0.03811622354473289
U_06_07,88.0,0.6790923824959482,1.3125965324002518,0.016323630003859183,1.5189873417721518,0.6,0.3568019093078759,10.47017582108012,0.7016886279649522,0.08786846203811209,1.1195617190690381,0.032700477462449834
U_06_08,87.0,0.6216436126932465,1.0282093080065688,0.015857610590691955,1.13855421686747,0.5308988764044944,0.3507853403141361,10.837708851733195,0.6899027346298243,0.07853383014860213,1.1782233568330944,0.04754695115284978
U_06_09,71.0,0.7101214574898785,0.9119815447788203,0.01623913904912946,1.4906832298136647,0.5985037406483791,0.36830102622576966,10.61991229250684,0.6999916814741255,0.08271195005011646,1.0682281077952342,0.05098761885848716
U_06_10,83.0,0.640422077922078,1.2269285434491148,0.016248126874081222,1.3157894736842106,0.5617977528089888,0.3688212927756654,10.541583606940456,0.7061055992469143,0.09138163194370652,1.033734760962484,0.03865971177234159
U_06_11,91.0,0.6791226645004061,1.1146547196356076,0.01703612139917778,1.452054794520548,0.5872576177285319,0.39354066985645936,10.01849248885211,0.6998716785478246,0.07331313954174318,1.1352294999487718,0.053347956536801244
U_06_12,82.0,0.6402586903799515,0.9609883594437942,0.016224622362160903,1.7007299270072993,0.6297297297297297,0.3787878787878788,10.493164831002584,0.6961215314584022,0.08365249222741097,1.0341721229112946,0.02831271571969559
U_06_13,83.0,0.708706265256306,1.1228376966413174,0.016454135215326897,1.5303867403314917,0.6008676789587852,0.36624569460390355,10.621899117683691,0.717735066074276,0.07040382689205306,1.047496652412412,0.037923532636423445
U_06_14,63.0,0.6522801302931596,1.0125722843335412,0.015557249086953152,1.5379310344827586,0.6027027027027027,0.35830212234706615,10.213496111337813,0.7005259609039926,0.09075251365646307,1.0892847700721964,0.02324409419684674
